ID,state
19437,Worthlessness
19438,Despair
19439,Fatigue
19440,Fatigue
19441,Dread
19442,Stress
19443,Death
19444,Fatigue
19445,Nausea
19446,Pain
19447,Stress
19448,Stress
19449,Despair
19450,Pain
19451,Stress
19452,Anxiety
19453,Tears
19454,Dread
19455,Worthlessness
19456,Tears
19457,Dread
19458,Tears
19459,Anxiety
19460,Nausea
19461,Tears
19462,Pain
19463,Pain
19464,Stress
19465,Anxiety
19466,Anxiety
19467,Fatigue
19468,Stress
19469,Pain
19470,Pain
19471,Nausea
19472,Worthlessness
19473,Worthlessness
19474,Worthlessness
19475,Anxiety
19476,Despair
19477,Nausea
19478,Despair
19479,Death
19480,Worthlessness
19481,Stress
19482,Pain
19483,Stress
19484,Despair
19485,Worthlessness
19486,Death
19487,Tears
19488,Tears
19489,Fatigue
19490,Fatigue
19491,Despair
19492,Despair
19493,Dread
19494,Nausea
19495,Worthlessness
19496,Death
19497,Anxiety
19498,Worthlessness
19499,Dread
19500,Pain
19501,Nausea
19502,Fatigue
19503,Pain
19504,Anxiety
19505,Worthlessness
19506,Tears
19507,Despair
19508,Despair
19509,Fatigue
19510,Nausea
19511,Despair
19512,Pain
19513,Worthlessness
19514,Pain
19515,Tears
19516,Pain
19517,Death
19518,Dread
19519,Pain
19520,Anxiety
19521,Fatigue
19522,Tears
19523,Death
19524,Pain
19525,Worthlessness
19526,Fatigue
19527,Stress
19528,Fatigue
19529,Tears
19530,Tears
19531,Death
19532,Tears
19533,Nausea
19534,Stress
19535,Tears
19536,Death
19537,Worthlessness
19538,Death
19539,Stress
19540,Stress
19541,Fatigue
19542,Pain
19543,Fatigue
19544,Despair
19545,Pain
19546,Anxiety
19547,Death
19548,Anxiety
19549,Worthlessness
19550,Fatigue
19551,Dread
19552,Pain
19553,Worthlessness
19554,Dread
19555,Nausea
19556,Anxiety
19557,Death
19558,Anxiety
19559,Nausea
19560,Tears
19561,Fatigue
19562,Dread
19563,Tears
19564,Worthlessness
19565,Stress
19566,Pain
19567,Tears
19568,Worthlessness
19569,Tears
19570,Pain
19571,Pain
19572,Worthlessness
19573,Death
19574,Tears
19575,Death
19576,Dread
19577,Despair
19578,Nausea
19579,Stress
19580,Tears
19581,Despair
19582,Anxiety
19583,Tears
19584,Fatigue
19585,Death
19586,Tears
19587,Pain
19588,Tears
19589,Dread
19590,Fatigue
19591,Pain
19592,Fatigue
19593,Despair
19594,Dread
19595,Death
19596,Death
19597,Fatigue
19598,Dread
19599,Despair
19600,Pain
19601,Death
19602,Anxiety
19603,Fatigue
19604,Nausea
19605,Death
19606,Despair
19607,Fatigue
19608,Stress
19609,Pain
19610,Dread
19611,Stress
19612,Nausea
19613,Fatigue
19614,Fatigue
19615,Anxiety
19616,Despair
19617,Despair
19618,Death
19619,Nausea
19620,Tears
19621,Anxiety
19622,Anxiety
19623,Fatigue
19624,Death
19625,Tears
19626,Anxiety
19627,Despair
19628,Stress
19629,Stress
19630,Nausea
19631,Death
19632,Nausea
19633,Death
19634,Nausea
19635,Tears
19636,Anxiety
19637,Fatigue
19638,Nausea
19639,Worthlessness
19640,Death
19641,Fatigue
19642,Tears
19643,Death
19644,Stress
19645,Despair
19646,Anxiety
19647,Death
19648,Despair
19649,Fatigue
19650,Worthlessness
19651,Despair
19652,Tears
19653,Death
19654,Fatigue
19655,Dread
19656,Anxiety
19657,Anxiety
19658,Stress
19659,Tears
19660,Anxiety
19661,Anxiety
19662,Fatigue
19663,Worthlessness
19664,Dread
19665,Tears
19666,Stress
19667,Tears
19668,Death
19669,Fatigue
19670,Worthlessness
19671,Despair
19672,Worthlessness
19673,Worthlessness
19674,Fatigue
19675,Stress
19676,Despair
19677,Worthlessness
19678,Pain
19679,Fatigue
19680,Fatigue
19681,Anxiety
19682,Death
19683,Death
19684,Stress
19685,Despair
19686,Stress
19687,Nausea
19688,Tears
19689,Despair
19690,Anxiety
19691,Tears
19692,Tears
19693,Nausea
19694,Stress
19695,Stress
19696,Stress
19697,Stress
19698,Tears
19699,Dread
19700,Anxiety
19701,Tears
19702,Worthlessness
19703,Despair
19704,Nausea
19705,Despair
19706,Worthlessness
19707,Despair
19708,Dread
19709,Death
19710,Death
19711,Stress
19712,Anxiety
19713,Fatigue
19714,Worthlessness
19715,Nausea
19716,Nausea
19717,Pain
19718,Worthlessness
19719,Fatigue
19720,Despair
19721,Dread
19722,Despair
19723,Fatigue
19724,Death
19725,Dread
19726,Nausea
19727,Death
19728,Death
19729,Pain
19730,Anxiety
19731,Fatigue
19732,Death
19733,Fatigue
19734,Despair
19735,Nausea
19736,Despair
19737,Worthlessness
19738,Worthlessness
19739,Anxiety
19740,Nausea
19741,Worthlessness
19742,Fatigue
19743,Anxiety
19744,Tears
19745,Dread
19746,Dread
19747,Stress
19748,Nausea
19749,Tears
19750,Pain
19751,Fatigue
19752,Worthlessness
19753,Death
19754,Despair
19755,Despair
19756,Nausea
19757,Despair
19758,Worthlessness
19759,Anxiety
19760,Anxiety
19761,Pain
19762,Anxiety
19763,Tears
19764,Worthlessness
19765,Dread
19766,Anxiety
19767,Death
19768,Pain
19769,Despair
19770,Stress
19771,Dread
19772,Pain
19773,Dread
19774,Worthlessness
19775,Despair
19776,Dread
19777,Death
19778,Tears
19779,Death
19780,Anxiety
19781,Death
19782,Anxiety
19783,Tears
19784,Death
19785,Worthlessness
19786,Anxiety
19787,Fatigue
19788,Despair
19789,Despair
19790,Despair
19791,Pain
19792,Nausea
19793,Dread
19794,Dread
19795,Dread
19796,Despair
19797,Worthlessness
19798,Tears
19799,Despair
19800,Dread
19801,Worthlessness
19802,Tears
19803,Nausea
19804,Dread
19805,Pain
19806,Worthlessness
19807,Nausea
19808,Stress
19809,Tears
19810,Fatigue
19811,Dread
19812,Pain
19813,Tears
19814,Dread
19815,Fatigue
19816,Pain
19817,Anxiety
19818,Stress
19819,Worthlessness
19820,Worthlessness
19821,Worthlessness
19822,Worthlessness
19823,Stress
19824,Despair
19825,Stress
19826,Worthlessness
19827,Tears
19828,Pain
19829,Pain
19830,Fatigue
19831,Anxiety
19832,Death
19833,Nausea
19834,Dread
19835,Tears
19836,Worthlessness
19837,Nausea
19838,Death
19839,Pain
19840,Stress
19841,Fatigue
19842,Worthlessness
19843,Pain
19844,Despair
19845,Tears
19846,Death
19847,Pain
19848,Pain
19849,Death
19850,Death
19851,Dread
19852,Nausea
19853,Worthlessness
19854,Despair
19855,Fatigue
19856,Nausea
19857,Death
19858,Worthlessness
19859,Tears
19860,Pain
19861,Dread
19862,Fatigue
19863,Despair
19864,Stress
19865,Fatigue
19866,Anxiety
19867,Despair
19868,Death
19869,Worthlessness
19870,Nausea
19871,Dread
19872,Tears
19873,Nausea
19874,Death
19875,Dread
19876,Dread
19877,Anxiety
19878,Dread
19879,Stress
19880,Anxiety
19881,Pain
19882,Fatigue
19883,Pain
19884,Nausea
19885,Stress
19886,Dread
19887,Death
19888,Tears
19889,Pain
19890,Despair
19891,Fatigue
19892,Dread
19893,Nausea
19894,Despair
19895,Worthlessness
19896,Worthlessness
19897,Pain
19898,Stress
19899,Tears
19900,Tears
19901,Pain
19902,Fatigue
19903,Nausea
19904,Nausea
19905,Despair
19906,Dread
19907,Stress
19908,Dread
19909,Pain
19910,Despair
19911,Worthlessness
19912,Dread
19913,Dread
19914,Fatigue
19915,Death
19916,Despair
19917,Fatigue
19918,Worthlessness
19919,Tears
19920,Anxiety
19921,Worthlessness
19922,Despair
19923,Stress
19924,Pain
19925,Anxiety
19926,Death
19927,Despair
19928,Despair
19929,Pain
19930,Despair
19931,Death
19932,Dread
19933,Stress
19934,Fatigue
19935,Fatigue
19936,Dread
19937,Dread
19938,Pain
19939,Anxiety
19940,Despair
19941,Fatigue
19942,Fatigue
19943,Pain
19944,Dread
19945,Anxiety
19946,Despair
19947,Pain
19948,Stress
19949,Tears
19950,Death
19951,Despair
19952,Dread
19953,Despair
19954,Tears
19955,Dread
19956,Pain
19957,Fatigue
19958,Despair
19959,Despair
19960,Fatigue
19961,Tears
19962,Death
19963,Dread
19964,Despair
19965,Tears
19966,Anxiety
19967,Anxiety
19968,Nausea
19969,Fatigue
19970,Worthlessness
19971,Despair
19972,Fatigue
19973,Despair
19974,Nausea
19975,Stress
19976,Despair
19977,Anxiety
19978,Stress
19979,Death
19980,Death
19981,Fatigue
19982,Death
19983,Tears
19984,Death
19985,Tears
19986,Worthlessness
19987,Fatigue
19988,Despair
19989,Worthlessness
19990,Dread
19991,Dread
19992,Death
19993,Death
19994,Tears
19995,Despair
19996,Despair
19997,Anxiety
19998,Tears
19999,Tears
